ra,dec
3.4277392,-10.719735
3.4310577,1.0888657
3.4325733,-0.4599079
3.4333174,0.37168077
3.43581,14.605302
3.4367869,14.791926
3.4373155,-9.9179422
3.4392535,-9.9343527
3.4422734,-10.066964
3.4424991,0.71043944
3.4443491,0.08743037
3.4463987,14.773905
3.4501507,15.79898
3.4522076,15.736924
3.4534506,-1.0026633
3.4560387,-10.072077
3.4594372,-0.17253198
3.4666183,-1.094835
3.4680169,-0.34120088
3.468576,-0.39669635
3.4691189,14.184746
3.4699733,15.961765
3.475671,-0.30968113
3.4783148,0.90758724
3.4783612,-0.60826417
3.4797465,14.077515
3.4798586,1.2128925
3.489718,-0.03676058
3.4974929,-11.144057
3.5065142,-10.159631
3.5070722,-10.777233
3.5112963,-1.0068939
3.5198032,-11.238405
3.5201731,14.978938
3.5259734,1.0221128
3.5340195,13.780746
3.5344157,16.179324
3.5346762,-0.85084394
3.5376785,-0.75218915
3.5386537,0.84533324
3.5393193,14.920612
3.5422133,14.046195
3.5433231,-9.431043
3.5437934,16.113319
3.5451567,13.861314
3.5526284,1.1694535
3.5570422,-0.11124902
3.5585786,-0.0464265
3.5600733,0.23304118
3.5649505,-10.584965
3.5713331,-10.448841
3.5715612,-0.77114115
3.5728561,1.0681239
3.5730674,15.562311
3.5734896,15.851724
3.575161,14.034803
3.5809672,1.2152249
3.5810457,-8.9114103
3.590549,0.44664614
3.5940638,14.750955
3.5953172,-0.17634924
3.5980987,0.03050529
3.6007269,15.413478
3.6038282,16.220817
3.6061722,16.205335
3.6064842,-0.14148581
3.6071817,14.937389
3.6092721,1.0641493
3.6100162,0.11434138
3.6100239,-0.18165771
3.6103873,-0.43280857
3.6127051,13.849554
3.6134249,-9.5318139
3.6137614,1.12622
3.6143528,14.024833
3.6150795,-10.260322
3.6153817,-9.5022188
3.6182538,-9.033958
3.6297739,15.817278
3.6297786,15.585152
3.6327069,-0.73755098
3.632882,8.3085201E-3
3.6362155,-0.53752728
3.6363357,0.92007239
3.637356,-0.17529753
3.6445888,-0.01247968
3.6469793,15.777055
3.6543662,-0.26289982
3.6547584,0.5081663
3.6598973,16.157139
3.6605294,-10.93774
3.6608394,-0.93858422
3.663839,15.531552
3.6744673,-0.0485544
3.6783621,-10.173486
3.6828665,14.522233
3.6863096,-9.6764395
3.6946303,-0.04180285
3.6948698,0.48181961
3.6994533,0.26499463
3.7000819,14.453258
3.7009225,16.229468
3.7034898,0.3409621
3.705605,15.938355
3.7061613,0.68499487
3.706383,-0.77463632
3.707534,15.545944
3.7077482,0.79581578
3.7082598,0.19392518
3.71124,15.892642
3.7133612,-10.236425
3.7185002,0.63424718
3.7185771,0.97954576
3.7212004,14.727149
3.7231194,-8.7460471
3.7266448,13.743749
3.7294683,0.25229198
3.7319848,-10.133803
3.7327623,0.73097367
3.7334199,-10.972374
3.7400038,0.6519556
3.7415001,-9.3831511
3.7416932,14.371691
3.7459117,-1.0736878
3.7471687,14.685751
3.7479485,0.29751482
3.7503482,-11.134386
3.760011,-9.7703182
3.7601236,-10.155476
3.7671843,16.143982
3.7685066,-9.8451158
3.7703928,15.890453
3.7714332,0.64295539
3.7723835,15.066582
3.7726789,-10.803071
3.7744572,-6.2449565E-3
3.7757501,1.2455455
3.7759526,16.051551
3.7764649,14.239633
3.7851459,0.22131046
3.7894936,-0.36649268
3.790982,-0.03139256
3.7925926,16.0457
3.7938932,16.196879
3.7941811,14.680774
3.7985172,14.016288
3.8002339,-11.223338
3.8047498,15.073685
3.805721,-1.0543619
3.809497,0.82278774
3.8124584,-8.8010884
3.8184069,0.56605035
3.8184324,-9.5991331
3.8202082,-10.207012
3.8206751,14.616476
3.8240796,0.06914642
3.8250053,0.24905877
3.8251768,-10.646203
3.8254699,-1.0189467
3.8266649,14.701311
3.829231,-1.1070804
3.8307669,-1.0543113
3.8377074,16.247482
3.8386023,14.678056
3.8386998,-0.57151401
3.8405338,14.821034
3.8407437,14.609961
3.8452414,14.977144
3.8471739,15.943007
3.8486708,-0.45190684
3.8497429,-0.40236654
3.8499862,-11.236264
3.8504263,-10.152726
3.852203,-0.42985631
3.8532038,16.151094
3.8548475,13.869367
3.8618504,16.235273
3.8626817,15.013418
3.8657069,-9.7286912
3.8707447,-0.31506684
3.8738186,14.727142
3.8739158,0.63977825
3.8751391,16.074917
3.8840876,15.208666
3.8852134,14.659856
3.885264,14.689716
3.8884162,14.708204
3.8925784,-10.889745
3.8971794,-9.6193517
3.8984462,-10.354022
3.8989152,-0.16244701
3.9006228,14.206033
3.9022568,14.590238
3.904073,14.660656
3.9058317,14.691381
3.9152907,-9.6615548
3.9161307,-0.26709053
3.9181901,15.708994
3.9210159,14.488483
3.9278073,-10.456795
3.9309893,-1.0150407
3.9312711,14.756446
3.9320541,-10.838477
3.9346902,-10.643696
3.9350795,14.833856
3.9380927,-0.09993949
3.9385769,14.993607
3.9495339,14.668656
3.9505673,16.243933
3.9512742,-10.966153
3.9519059,-10.604188
3.9541933,-11.053215
3.9566637,14.797459
3.9614688,16.089093
3.9628676,-0.31396495
3.965724,-11.121056
3.9662855,-0.30599922
3.9711038,-0.95298172
3.9788349,-10.999461
3.9808714,16.003711
3.9809599,-9.8366795
3.9820472,16.249422
3.9832114,14.633742
3.9854396,14.197502
3.9885661,14.880122
3.9898428,14.075554
3.9902241,-10.152798
3.9924402,14.614181
3.9926922,-0.30350431
3.9929887,0.71730103
3.9984049,16.224304
3.9988096,-0.30493507
4.0036432,14.78349
4.004971,16.025957
4.00548,15.943007
4.0057607,-11.121657
4.0060899,-9.3526086
4.0066477,0.18007574
4.0104739,14.074843
4.0110489,-10.993756
4.0166711,15.825211
4.0182823,-1.1887426
4.0190275,16.235154
4.0190578,14.41112
4.0207671,-9.3767463
4.0220831,15.793737
4.0260586,14.614083
4.0270249,14.699122
4.0279646,0.41900994
4.0304142,0.94120144
4.0310931,-9.9341018
4.031312,15.87284
4.0347622,-11.202404
4.0373419,14.429116
4.040588,-10.826341
4.0428427,14.925107
4.0447107,14.756407
4.0450081,-0.08606369
4.0453792,-11.147165
4.0492634,14.859527
4.0502423,14.616604
4.0538971,15.476842
4.0539819,-10.29711
4.0553561,16.187263
4.0567379,-0.25843523
4.0598911,-9.9710973
4.061042,-0.43528513
4.0614772,-0.4862867
4.0632514,-10.244767
4.0637028,-1.203843
4.06651,14.653141
4.0736197,-0.10172523
4.0743763,-9.1341641
4.0752621,14.104922
4.076296,14.86598
4.0807496,16.218792
4.0833642,-9.463691
4.0850546,-0.57266668
4.0866673,1.1871616
4.0887851,0.78861709
4.0911891,14.4367
4.0924906,0.99874987
4.1000165,-10.263653
4.1035879,16.16949
4.105611,-9.5508608
4.1072792,-0.43433879
4.110801,-0.35060463
4.114554,-1.0318358
4.1152955,13.823563
4.1173981,-0.47289976
4.1209284,-0.60741536
4.1213996,15.260489
4.1267232,-0.633774
4.1267852,-0.26734109
4.1281398,-11.189815
4.131566,16.190614
4.1352144,15.328528
4.1586408,-0.3992206
4.1595775,0.55131409
4.1629751,-0.35800866
4.1685285,-0.44337923
4.173081,-10.553796
4.1771946,14.039445
4.1789874,-11.033883
4.1806456,15.403036
4.1818272,0.88067392
4.1823622,14.745901
4.1854291,15.341882
4.1874929,15.84138
4.1882619,-11.085929
4.1903632,15.903664
4.1918456,-1.1082097
4.1924835,-0.58979884
4.1949084,-0.47380805
4.195882,0.70430785
4.1964159,-0.46757037
4.1974274,-0.64444031
4.1986173,1.2411172
4.1989881,-10.79508
4.1989947,15.167462
4.2057549,-0.4932407
4.2075172,-4.6726329E-3
4.2142359,-1.2248006
4.2155507,-0.21861981
4.2170982,1.0502598
4.2188502,-10.467649
4.2194175,-0.42711351
4.2199759,-0.44362688
4.2206561,-0.78770852
4.2288197,-0.08821035
4.2291125,-10.395544
4.2299282,-0.46085935
4.2310218,-10.58392
4.2321665,-0.23499384
4.2328205,-0.39528584
4.2333228,-0.11593115
4.2351805,-0.43675967
4.2357787,1.0260353
4.241535,-0.69660182
4.2423243,-10.185658
4.2433244,-10.245814
4.2469547,-9.5812693
4.2495757,0.35995169
4.2511852,-0.68385521
4.2581262,-10.179984
4.262021,-9.6796556
4.27031,-0.49336739
4.2710824,15.387317
4.2734245,0.63631056
4.2796136,0.33043585
4.2799679,-10.852701
4.2809328,-0.14172289
4.2821244,-9.4473029
4.2865156,-0.95803251
4.2889962,14.028391
4.2911865,-0.12179958
4.2935196,15.943977
4.3033922,15.779562
4.3058832,-10.700917
4.3073288,-10.753314
4.3076442,-10.98129
4.3090214,14.054568
4.3094106,0.19592623
4.31071,-10.246416
4.3148793,-10.522806
4.3158955,13.774903
4.3234845,14.836274
4.3265534,15.81841
4.3323226,-9.7373588
4.3325943,0.77451855
4.3327369,0.65384415
4.3382496,-9.6386444
4.3401926,15.551229
4.3409401,-10.243304
4.3474747,-0.52020744
4.3549449,15.63182
4.3586765,-0.97767784
4.3612092,0.76903273
4.3614817,13.781507
4.3616677,-10.843458
4.3645214,-9.5742363
4.366198,15.047355
4.3678928,-0.94027282
4.3680879,-0.60034481
4.3691192,-0.66199625
4.3712512,-9.1097138
4.376417,-10.335958
4.3774971,0.75962836
4.3775673,0.70678388
4.3787496,15.281482
4.3862688,-9.1518014
4.3863013,0.74127634
4.3872014,-9.7824522
4.387606,-8.7681241
4.3879908,-10.159671
4.3899705,0.67512161
4.3936108,0.74305173
4.3952369,15.090252
4.3955502,-9.5433546
4.3961791,-0.53460783
4.398232,-10.665898
4.4000609,-10.77446
4.4017188,-9.7084006
4.4051883,15.09573
4.4066824,15.966699
4.4076106,-8.9029924
4.4098376,-0.38513879
4.4123851,-0.5418205
4.416511,0.50621391
4.4188161,-8.9161467
4.420933,-0.85511967
4.4229213,-10.276497
4.4239599,0.13121732
4.4271632,15.33587
4.4301309,15.319379
4.4312135,-10.500833
4.4334496,-10.291353
4.4370879,0.24108395
4.4413609,-10.890422
4.4472299,14.066924
4.4489565,0.28224386
4.4526723,0.71651653
4.4540098,0.93247693
4.454499,-10.784486
4.4572453,-0.91879006
4.4577989,-10.677078
4.4599338,0.26726978
4.4611825,15.277813
4.4658958,15.275899
4.4705095,15.100205
4.4758677,-0.68636551
4.4759073,0.32934063
4.4808229,0.33523211
4.4815986,0.14260471
4.4858947,0.60528662
4.4908653,-0.61989789
4.4974255,-9.2721655
4.4989192,-0.45873049
4.5117661,-0.75946309
4.5189135,-10.372814
4.5251703,0.70487509
4.5297294,-10.495309
4.5333619,0.54321053
4.534595,-0.3764076
4.5365483,-0.78374872
4.5369785,15.696057
4.5374445,-9.9272083
4.5381853,-9.0599658
4.5428524,0.24658201
4.5437471,14.010798
4.5476716,0.43639547
4.5545265,0.5549956
4.5550945,-11.142465
4.5596678,-9.3874314
4.5686942,-8.9681149
4.5709839,14.91681
4.5711085,0.62630179
4.5718004,-10.67149
4.5724886,-11.068718
4.5741058,-11.151649
4.5766332,-11.221745
4.5790723,-0.69656194
4.5792524,15.200342
4.579425,-0.7124019
4.5872757,-10.565967
4.5875363,0.40488905
4.5899162,-0.38389894
4.5931451,-10.132075
4.5940129,-10.481159
4.6012892,0.74971009
4.6041608,14.504287
4.605045,-0.17951273
4.6080802,0.29289044
4.6088907,14.628146
4.6111264,0.58888663
4.6135218,0.63362384
4.6137725,14.064272
4.6170497,-0.57008464
4.6171197,0.02647917
4.6171914,-9.7065518
4.6173718,0.36463378
4.6179256,-0.56956078
4.6185112,-10.100191
4.6228646,-0.53918629
4.6235945,1.2456211
4.6260734,-9.9144426
4.6283097,14.710402
4.6284284,0.12356512
4.6292423,-9.5275224
4.6311729,15.244321
4.6327516,0.32717638
4.6358766,15.927797
4.6425925,-10.898867
4.6429446,14.689614
4.6483546,-0.21085433
4.6537084,0.65864695
4.6537341,-1.1332367
4.6552796,0.41428487
4.6605988,-10.638381
4.6655116,-9.9456513
4.6667281,15.564722
4.6668228,1.2608651
4.6676224,14.396297
4.6682205,0.33165816
4.6720963,0.55110114
4.6736497,-1.1841466
4.6778637,15.195168
4.679964,-10.877598
4.683964,-1.1186112
4.6866141,-10.378018
4.6901012,-9.5981988
4.6908853,0.35351632
4.6971308,-0.21616198
4.7002816,-1.1113715
4.701987,15.789838
4.7033396,14.783062
4.7033538,0.26293494
4.7033726,-10.976316
4.7037535,-8.9420036
4.7079731,-11.106228
4.7079913,-10.361891
4.7095721,-10.361805
4.7107702,-10.507498
4.7119958,-10.376863
4.7134924,-10.377309
4.7162417,0.90159504
4.7186254,1.132922
4.7195989,-9.4740743
4.7215732,-0.99128463
4.7265626,-11.208706
4.7298257,1.0341088
4.7367063,-0.67828613
4.7380077,-0.97120337
4.7502169,-0.52073793
4.7513604,15.119755
4.7517429,-1.0569943
4.7518988,-0.90315149
4.7534942,0.66183399
4.7544674,-9.2723803
4.7556732,-9.7344242
4.7562015,-8.849424
4.7579292,14.007054
4.7600845,-10.997455
4.7632091,0.11645829
4.7706679,15.362635
4.7725317,16.139283
4.7813394,-8.8371036
4.7843177,15.749361
4.7915104,-10.885791
4.793929,-9.5645016
4.7958343,15.106218
4.806293,-0.76678213
4.8085552,-10.012014
4.8093098,0.7170596
4.8121096,0.28942092
4.820095,-9.6885458
4.8210542,-0.06987488
4.8218954,-0.05413425
4.8244928,-10.591267
4.8358008,15.977947
4.8367749,-10.94415
4.8400575,-0.41580955
4.8403982,14.684822
4.864451,14.626723
4.8653221,-10.870301
4.8720016,-9.6820275
4.8778482,-0.60175283
4.8839835,15.684034
4.8896205,-0.72812301
4.8910308,-0.46564491
4.8939567,16.204182
4.8955071,0.20058232
4.8961815,-9.7228645
4.8985316,-0.31132596
4.9017255,-9.4453405
4.9060421,-0.74075063
4.9074816,-9.7214094
4.9081641,-0.58985748
4.9094024,15.941858
4.9096311,-9.6299866
4.9117918,14.877022
4.9122124,-9.6738851
4.9182154,15.903058
4.9191614,15.619332
4.9236796,0.37566497
4.930896,0.65658752
4.9334295,0.37723267
4.9345575,16.18178
4.9362092,15.85848
4.939731,-0.18723999
4.9472132,0.59079485
4.9508515,15.720888
4.9508646,16.193613
4.953654,15.361528
4.9585961,15.507786
4.9629343,-0.7296187
4.9634597,15.17469
4.9664268,-0.63967637
4.9692441,-9.6871105
4.9734997,-11.064063
4.9745433,-1.0798295
4.9764693,15.96126
4.9888712,-9.5788084
4.9897586,15.092245
4.9943116,-10.599735
4.9945701,13.941544
4.9951728,-9.6296429
4.9972296,-0.20856168
5.0032201,-0.62535347
5.0072028,0.65393326
5.0115469,1.1513071
5.0117913,0.97201883
5.0155665,15.463708
5.0177023,14.754305
5.0199209,-0.2015706
5.0232321,-9.0275062
5.0241013,-10.487807
5.0317953,15.795599
5.038739,-9.2445783
5.0389597,14.29131
5.0480348,6.8534702E-3
5.0498372,-0.7172502
5.0526171,-10.008783
5.0542187,14.014917
5.0608143,-9.7952427
5.0637157,0.18530733
5.0730588,15.893437
5.0766595,0.17527286
5.0783262,-0.07464298
5.0799404,-9.7481927
5.0833219,-8.9907906
5.0905779,15.464611
5.0929805,-0.049922
5.0934346,-1.0024155
5.0978175,0.98833659
5.1050647,0.84644166
5.1073901,-0.05665648
5.1074239,0.82635002
5.1083558,16.231002
5.1085657,15.304613
5.1101963,-10.975214
5.1109815,-1.0609195
5.1123924,0.1267779
5.113319,-10.286982
5.1153176,4.3180779E-3
5.1195075,0.54119247
5.1221161,-0.55500875
5.1229022,-10.072522
5.1230686,-0.594397
5.1250131,-0.19791814
5.126615,-0.17871576
5.1277007,15.525925
5.1313652,-11.19574
5.1323584,-10.756876
5.1360544,15.347357
5.1372664,-0.14639343
5.1410432,0.85649225
5.1445799,-0.47075586
5.1448761,15.49258
5.1457245,-0.12268938
5.1508634,-1.1689387
5.1551144,14.170773
5.1571439,-9.4951321
5.1580687,-9.6441018
5.1651662,-1.055945
5.1653995,-8.9930677
5.1671168,0.18515676
5.172219,-9.6089752
5.1761961,14.111488
5.1797172,-9.325279
5.1830154,-0.44003903
5.1876035,0.84168727
5.1879872,-9.3201758
5.1887146,16.075618
5.1923002,15.691675
5.1930151,-1.1926555
5.1933118,-1.070757
5.1945903,15.246739
5.2011912,0.16398485
5.2021437,-11.183722
5.202461,14.22439
5.2028816,15.05369
5.2041861,-0.07754874
5.2057727,0.74307731
5.207971,-1.1250165
5.2139568,15.420268
5.2291041,-0.50026068
5.233239,14.609278
5.2481241,16.195368
5.2492363,16.074698
5.2542864,0.88002279
5.2560222,-10.81647
5.2620909,0.83348053
5.2711831,-10.227198
5.2807755,-1.024693
5.2837264,15.221624
5.290246,-10.265727
5.3025151,16.240575
5.3068395,-0.07332617
5.3115447,-8.9692942
5.3121577,-10.773076
5.323341,14.092861
5.3242247,-10.423737
5.3341897,14.021835
5.3353922,14.510557
5.3366367,-1.2092957
5.3390474,13.900651
5.3468355,-0.36065102
5.3509321,15.836018
5.3514802,-0.11519896
5.3517122,0.54709993
5.3553289,0.80604334
5.3595091,-9.9260834
5.3607924,-10.502443
5.3611957,-9.6205909
5.3631432,15.816753
5.3691563,15.03993
5.3753577,-9.3423797
5.3814,-0.98762481
5.3913362,-1.1239387
5.395315,-0.99798255
5.3970288,1.1656471
5.4007103,-11.161264
5.4054421,-0.47448285
5.407582,13.814091
5.4079021,-1.0105949
5.4082681,-0.7956352
5.4191032,0.33570918
5.4247432,-1.0163785
5.4262034,14.159543
5.4285852,14.214273
5.4337814,15.092724
5.4351925,14.03754
5.4380929,-1.1913021
5.439525,0.47651139
5.4408345,0.55754276
5.4443009,-0.78591358
5.4573182,-0.32483672
5.4576664,-1.0275786
5.4606146,14.514713
5.4606976,-1.0822119
5.4631334,-9.4922713
5.4689038,14.324193
5.474455,-0.13787659
5.4796232,-10.721024
5.4899632,0.51514198
5.4946664,15.981076
5.5065236,14.233056
5.5124776,-10.450768
5.520779,-0.96906515
5.5238256,15.379269
5.5315056,-0.10193579
5.5318831,-10.239859
5.5327853,13.842997
5.534444,-11.015723
5.5352792,-9.405609
5.5368077,0.36745503
5.5404864,-0.93693077
5.5453591,-0.25551384
5.5499554,0.64568852
5.5513084,0.50452586
5.5522888,-9.5772656
5.5562704,-9.0448946
5.5614142,15.043671
5.5618756,16.050779
5.561914,0.48674984
5.5665194,-0.75686082
5.5711189,0.65661448
5.5797657,-0.84872682
5.5807262,16.105803
5.5827605,9.2424634E-3
5.5847082,15.94175
5.5847637,-0.90928669
5.5866343,-0.80398069
5.5866565,-0.93440753
5.5897082,13.866223
5.5918017,-0.29059328
5.6033932,-0.94124481
5.6035501,-1.230604
5.6039121,14.381161
5.6093179,-0.46281882
5.6141323,13.908534
5.6142839,16.247137
5.6147802,0.06562944
5.616585,16.087925
5.6166509,-9.2457813
5.617033,-9.5027308
5.6183237,-10.045521
5.6202876,14.83774
5.6224303,-0.82690488
5.6233155,-0.86033986
5.6237178,-10.384561
5.625332,-9.1123304
5.626698,-10.001257
5.6312221,16.186007
5.6326138,-0.38350501
5.6327709,0.35754712
5.6369787,-11.230502
5.64199,0.84115135
5.6439925,-1.22368
5.644142,15.659603
5.6489984,15.997422
5.6503966,-0.8750516
5.6541071,-0.91995801
5.6611106,16.251581
5.6645597,-10.526986
5.6654397,-0.29738561
5.6789576,-9.7212629
5.6797318,15.602313
5.6810179,-0.9288804
5.6859581,14.949708
5.6933655,-9.9095549
5.6943693,0.42497627
5.6947271,14.757193
5.7054074,-8.9767158
5.7081253,15.642048
5.7113598,14.730001
5.7180064,0.76556055
5.7194108,-0.84569115
5.7215822,1.2657078
5.7229272,-0.95592887
5.7238418,-0.99703345
5.7314,14.072062
5.7314724,-1.0458837
5.7343831,0.41887781
5.7348188,15.800006
5.737928,16.253116
5.7407794,0.1201244
5.7519794,14.751788
5.7545153,-1.031696
5.7605867,1.131982
5.7616516,-10.554394
5.7666418,15.376282
5.7731923,-10.327624
5.7777081,-9.7975819
5.779112,-1.1602611
5.7905597,-0.6039543
5.7942291,-1.076022
5.7951973,0.24424776
5.795715,15.388969
5.8014612,0.6656142
5.8027219,-8.9455949
5.8035065,-1.0052735
5.8051406,-0.96381411
5.8076716,-0.98536418
5.8119362,14.80954
5.8140196,-1.178131
5.8187071,-10.313927
5.8190245,-1.1005039
5.8261791,14.119414
5.8269311,-9.1156696
5.8394089,-9.8172439
5.8408964,-0.74980744
5.8430439,15.823478
5.8440263,16.078866
5.8449501,-10.341663
5.8456612,-0.79244428
5.8506223,15.618627
5.8524924,15.770419
5.8607325,-10.319571
5.8753713,-0.84839498
5.8781442,-9.8895405
5.8798241,-0.80277309
5.8832972,-0.85182525
5.8877565,14.921915
5.8881058,-11.079508
5.8911169,-1.2123193
5.8956467,-0.99686175
5.8975212,-9.5061657
5.8976881,0.13318877
5.8990647,15.23532
5.9002363,-1.0610909
5.9042127,15.908001
5.9061894,-0.14990628
5.9070256,-0.50980921
5.9074073,-0.50312992
5.9082827,-0.78416822
5.9095001,-0.79069488
5.9134472,-9.4334004
5.9137825,15.067399
5.9148518,14.109616
5.9150923,-9.8135219
5.9152432,-0.12469715
5.9159769,-0.81535711
5.9161851,-0.12084777
5.9172668,15.221461
5.9189709,-0.57504526
5.9198162,-0.40419698
5.9221311,16.13514
5.9227892,1.1057487
5.9295491,-0.8151126
5.9301772,-9.5853002
5.9327739,14.306723
5.9378454,-1.0083093
5.9482879,16.080854
5.9485476,-9.790668
5.9486185,-0.66118589
5.9494165,15.666024
5.9513335,-9.6527373
5.9518611,-1.001103
5.9554307,-0.30110228
5.9589068,15.295409
5.9614384,16.115497
5.9614472,-10.341846
5.9655975,-0.12849966
5.9674444,-0.15257801
5.9702068,-9.2558942
5.9708543,16.204691
5.9712486,-9.7867326
5.9728708,1.1696667
5.9758001,-0.72486597
5.9794532,-1.094463
5.9794868,0.05100688
5.9816325,-1.1455772
5.9818655,-9.4062658
5.982229,14.173453
5.9879917,-0.13462516
5.9899619,-0.727002
5.9924669,-10.550382
5.9951298,14.670214
5.9974725,15.770446
5.9975373,-10.527295
5.9975407,13.834811
5.9992469,15.878166
6.0020746,-10.36887
6.0066424,-0.46039617
6.0076835,-1.1925424
6.0142864,-1.098904
6.0203312,0.4477732
6.0218109,15.692255
6.0248257,14.713128
6.0345602,-9.9730015
6.0395283,-1.0089483
6.0426438,-0.81591681
6.0490269,-0.70501651
6.052976,0.79687343
6.0589745,-10.109183
6.0600119,0.32673039
6.063428,-0.87025572
6.0668472,-9.6285232
6.0675158,14.236843
6.0676748,-1.1100589
6.0697429,14.75162
6.0716495,-0.6736218
6.0734391,14.272235
6.0800206,0.35211189
6.0863616,14.775663
6.0876993,-8.941352
6.0945528,16.14403
6.0980814,-1.0094255
6.1049365,14.272577
6.108115,14.069624
6.1228317,15.015592
6.123375,-0.93043448
6.1252071,-1.0633674
6.1261157,-9.1485795
6.1275271,-9.8761186
6.1277856,14.965334
6.1281493,-10.70572
6.1284071,-11.084888
6.1284721,14.402541
6.1294287,14.260589
6.1298712,-0.92287718
6.1305741,-0.99862705
6.1322555,-0.06749009
6.1348897,15.864793
6.1352787,16.243302
6.1388605,-1.1443527
6.155174,1.0553002
6.169666,-0.50556345
6.1722229,16.133668
6.1739431,14.284522
6.1778921,14.82459
6.1811054,14.072083
6.1859692,0.96325583
6.1874698,-0.82185165
6.2176598,14.801158
6.2256382,-0.55580777
6.2261358,-9.8879003
6.2310177,0.53020897
6.2310454,16.137497
6.2358984,-1.074338
6.2368102,-10.226775
6.2437313,-9.2055616
6.2466132,14.748748
6.251027,14.068646
6.255287,-0.89371523
6.255393,-10.432319
